id_estacion;latitud;longitud;fecha;no2
28079004;40.424319;-3.711782;14/04/2016 15:00;24
28079004;40.424319;-3.711782;14/04/2016 16:00;21
28079004;40.424319;-3.711782;14/04/2016 16:00;21
28079004;40.424319;-3.711782;14/04/2016 16:00;21
28079004;40.424319;-3.711782;14/04/2016 17:00;21
28079004;40.424319;-3.711782;14/04/2016 17:00;21
28079004;40.424319;-3.711782;14/04/2016 17:00;21
28079004;40.424319;-3.711782;14/04/2016 18:00;18
28079004;40.424319;-3.711782;14/04/2016 18:00;18
28079004;40.424319;-3.711782;14/04/2016 18:00;18
28079004;40.424319;-3.711782;14/04/2016 18:00;18
28079004;40.424319;-3.711782;14/04/2016 19:00;22
28079004;40.424319;-3.711782;14/04/2016 23:00;46
28079004;40.424319;-3.711782;15/04/2016 0:00;53
28079004;40.424319;-3.711782;15/04/2016 0:00;53
28079004;40.424319;-3.711782;15/04/2016 0:00;53
28079004;40.424319;-3.711782;15/04/2016 1:00;70
28079004;40.424319;-3.711782;15/04/2016 1:00;70
28079004;40.424319;-3.711782;16/04/2016 2:00;23
28079004;40.424319;-3.711782;16/04/2016 2:00;23
28079004;40.424319;-3.711782;16/04/2016 3:00;22
28079004;40.424319;-3.711782;16/04/2016 3:00;22
28079004;40.424319;-3.711782;16/04/2016 3:00;22
28079004;40.424319;-3.711782;16/04/2016 4:00;20
28079004;40.424319;-3.711782;16/04/2016 4:00;20
28079004;40.424319;-3.711782;16/04/2016 4:00;20
28079004;40.424319;-3.711782;16/04/2016 5:00;21
28079004;40.424319;-3.711782;16/04/2016 5:00;21
28079004;40.424319;-3.711782;16/04/2016 5:00;21
28079004;40.424319;-3.711782;16/04/2016 6:00;20
28079004;40.424319;-3.711782;16/04/2016 6:00;20
28079004;40.424319;-3.711782;16/04/2016 6:00;20
28079004;40.424319;-3.711782;16/04/2016 7:00;22
28079004;40.424319;-3.711782;16/04/2016 7:00;22
28079004;40.424319;-3.711782;16/04/2016 7:00;22
28079004;40.424319;-3.711782;16/04/2016 8:00;24
28079004;40.424319;-3.711782;16/04/2016 8:00;24
28079004;40.424319;-3.711782;16/04/2016 8:00;24
28079004;40.424319;-3.711782;16/04/2016 9:00;32
28079004;40.424319;-3.711782;16/04/2016 9:00;32
28079004;40.424319;-3.711782;16/04/2016 10:00;35
28079004;40.424319;-3.711782;16/04/2016 10:00;35
28079004;40.424319;-3.711782;16/04/2016 10:00;35
28079004;40.424319;-3.711782;16/04/2016 10:00;35
28079004;40.424319;-3.711782;16/04/2016 11:00;22
28079004;40.424319;-3.711782;16/04/2016 11:00;22
28079004;40.424319;-3.711782;16/04/2016 11:00;22
28079004;40.424319;-3.711782;16/04/2016 12:00;28
28079004;40.424319;-3.711782;16/04/2016 12:00;28
28079004;40.424319;-3.711782;16/04/2016 12:00;28
28079004;40.424319;-3.711782;16/04/2016 12:00;28
28079004;40.424319;-3.711782;16/04/2016 13:00;25
28079004;40.424319;-3.711782;16/04/2016 13:00;25
28079004;40.424319;-3.711782;16/04/2016 13:00;25
28079004;40.424319;-3.711782;16/04/2016 14:00;26
28079004;40.424319;-3.711782;16/04/2016 16:00;23
28079004;40.424319;-3.711782;16/04/2016 17:00;14
28079004;40.424319;-3.711782;16/04/2016 17:00;14
28079004;40.424319;-3.711782;17/04/2016 15:00;16
28079004;40.424319;-3.711782;17/04/2016 16:00;12
28079004;40.424319;-3.711782;17/04/2016 16:00;12
28079004;40.424319;-3.711782;17/04/2016 17:00;11
28079004;40.424319;-3.711782;17/04/2016 17:00;11
28079004;40.424319;-3.711782;17/04/2016 18:00;11
28079004;40.424319;-3.711782;17/04/2016 18:00;11
28079004;40.424319;-3.711782;17/04/2016 18:00;11
28079004;40.424319;-3.711782;17/04/2016 19:00;15
28079004;40.424319;-3.711782;17/04/2016 19:00;15
28079004;40.424319;-3.711782;17/04/2016 19:00;15
28079004;40.424319;-3.711782;17/04/2016 20:00;16
28079004;40.424319;-3.711782;17/04/2016 20:00;16
28079004;40.424319;-3.711782;17/04/2016 20:00;16
28079004;40.424319;-3.711782;17/04/2016 21:00;23
28079004;40.424319;-3.711782;17/04/2016 21:00;23
28079004;40.424319;-3.711782;17/04/2016 22:00;26
28079004;40.424319;-3.711782;17/04/2016 22:00;26
28079004;40.424319;-3.711782;17/04/2016 22:00;26
28079004;40.424319;-3.711782;17/04/2016 22:00;26
28079004;40.424319;-3.711782;17/04/2016 23:00;45
28079004;40.424319;-3.711782;17/04/2016 23:00;45
28079004;40.424319;-3.711782;18/04/2016 0:00;53
28079004;40.424319;-3.711782;18/04/2016 0:00;53
28079004;40.424319;-3.711782;18/04/2016 0:00;53
28079004;40.424319;-3.711782;18/04/2016 1:00;51
28079004;40.424319;-3.711782;18/04/2016 1:00;51
28079004;40.424319;-3.711782;18/04/2016 1:00;51
28079004;40.424319;-3.711782;18/04/2016 2:00;71
28079004;40.424319;-3.711782;18/04/2016 2:00;71
28079004;40.424319;-3.711782;18/04/2016 2:00;71
28079004;40.424319;-3.711782;18/04/2016 3:00;61
28079004;40.424319;-3.711782;18/04/2016 3:00;61
28079004;40.424319;-3.711782;18/04/2016 3:00;61
28079004;40.424319;-3.711782;18/04/2016 4:00;42
28079004;40.424319;-3.711782;18/04/2016 4:00;42
28079004;40.424319;-3.711782;18/04/2016 4:00;42
28079004;40.424319;-3.711782;18/04/2016 4:00;42
28079004;40.424319;-3.711782;18/04/2016 5:00;30
28079004;40.424319;-3.711782;18/04/2016 5:00;30
28079004;40.424319;-3.711782;18/04/2016 5:00;30
28079004;40.424319;-3.711782;18/04/2016 5:00;30
28079004;40.424319;-3.711782;18/04/2016 6:00;19
28079004;40.424319;-3.711782;18/04/2016 6:00;19
28079004;40.424319;-3.711782;18/04/2016 6:00;19
28079004;40.424319;-3.711782;18/04/2016 7:00;19
28079004;40.424319;-3.711782;18/04/2016 7:00;19
28079004;40.424319;-3.711782;18/04/2016 10:00;74
28079004;40.424319;-3.711782;18/04/2016 10:00;74
28079004;40.424319;-3.711782;18/04/2016 10:00;74
28079004;40.424319;-3.711782;18/04/2016 10:00;74
28079004;40.424319;-3.711782;18/04/2016 11:00;58
28079004;40.424319;-3.711782;19/04/2016 8:00;32
28079004;40.424319;-3.711782;19/04/2016 9:00;58
28079004;40.424319;-3.711782;19/04/2016 9:00;58
28079004;40.424319;-3.711782;19/04/2016 9:00;58
28079004;40.424319;-3.711782;19/04/2016 10:00;67
28079004;40.424319;-3.711782;19/04/2016 10:00;67
28079004;40.424319;-3.711782;19/04/2016 10:00;67
28079004;40.424319;-3.711782;19/04/2016 11:00;58
28079004;40.424319;-3.711782;19/04/2016 11:00;58
28079004;40.424319;-3.711782;19/04/2016 12:00;51
28079004;40.424319;-3.711782;19/04/2016 12:00;51
28079004;40.424319;-3.711782;19/04/2016 12:00;51
28079004;40.424319;-3.711782;19/04/2016 13:00;57
28079004;40.424319;-3.711782;19/04/2016 13:00;57
28079004;40.424319;-3.711782;19/04/2016 13:00;57
28079004;40.424319;-3.711782;19/04/2016 14:00;65
28079004;40.424319;-3.711782;19/04/2016 14:00;65
28079004;40.424319;-3.711782;19/04/2016 14:00;65
28079004;40.424319;-3.711782;19/04/2016 15:00;68
28079004;40.424319;-3.711782;19/04/2016 15:00;68
28079004;40.424319;-3.711782;19/04/2016 16:00;66
28079004;40.424319;-3.711782;19/04/2016 16:00;66
28079004;40.424319;-3.711782;19/04/2016 16:00;66
28079004;40.424319;-3.711782;19/04/2016 17:00;63
28079004;40.424319;-3.711782;19/04/2016 17:00;63
28079004;40.424319;-3.711782;19/04/2016 18:00;70
28079004;40.424319;-3.711782;19/04/2016 18:00;70
28079004;40.424319;-3.711782;19/04/2016 19:00;76
